Candidate,Poll_Percent,Date,Wikipedia_Traffic,,
Beto O'Rourke,8.0,03/20/19,67421.0,,
Cory Booker,4.0,03/20/19,30495.0,,
Elizabeth Warren,4.0,03/20/19,8623.0,,
Kirsten Gillibrand,2.0,03/20/19,7027.0,,
Pete Buttigieg,1.0,03/20/19,43628.0,,
Julian Castro,1.0,03/20/19,2194.0,,
Bill de Blasio,1.0,03/20/19,1930.0,,
John Delaney,1.0,03/20/19,54.0,,
Jay Inslee,1.0,03/20/19,2851.0,,
Amy Klobuchar,1.0,03/20/19,3138.0,,
Andrew Yang,1.0,03/20/19,18760.0,,
Michael Bennet,.0,03/20/19,506.0,,
Steve Bullock,.0,03/20/19,6.0,,
Tulsi Gabbard,.0,03/20/19,7669.0,,
John Hickenlooper,.0,03/20/19,3200.0,,
Joe Biden,26.0,03/19/19,18624.0,,
Beto O'Rourke,8.0,03/19/19,115689.0,,
Kamala Harris,6.0,03/19/19,13081.0,,
Elizabeth Warren,6.0,03/19/19,30003.0,,
Cory Booker,4.0,03/19/19,12543.0,,
Andrew Yang,4.0,03/19/19,26020.0,,
Pete Buttigieg,3.0,03/19/19,21953.0,,
John Hickenlooper,1.0,03/19/19,2412.0,,
Jay Inslee,1.0,03/19/19,3378.0,,
Kirsten Gillibrand,1.0,03/19/19,21676.0,,
John Delaney,1.0,03/19/19,48.0,,
Tulsi Gabbard,1.0,03/19/19,9142.0,,
Julian Castro,1.0,03/19/19,1928.0,,
Beto O'Rourke,10.9,03/18/19,188175.0,,
Kamala Harris,11.6,03/18/19,12345.0,,
Elizabeth Warren,8.4,03/18/19,6272.0,,
Cory Booker,2.5,03/18/19,16325.0,,
Amy Klobuchar,.9,03/18/19,5670.0,,
Joe Biden,25.9,03/18/19,24597.0,,
Pete Buttigieg,2.9,03/18/19,30367.0,,
Jay Inslee,.9,03/18/19,2280.0,,
Julian Castro,1.3,03/18/19,2432.0,,
John Hickenlooper,.9,03/18/19,2398.0,,
Tulsi Gabbard,1.1,03/18/19,10159.0,,
Andrew Yang,1.4,03/18/19,22816.0,,
Kirsten Gillibrand,.4,03/18/19,15822.0,,
Amy Klobuchar,3.9,03/17/19,11578.0,,
Elizabeth Warren,14.4,03/17/19,5438.0,,
Beto O'Rourke,6.2,03/17/19,129333.0,,
Cory Booker,2.2,03/17/19,8986.0,,
Joe Biden,23.5,03/17/19,27411.0,,
Kamala Harris,5.3,03/17/19,10472.0,,
John Hickenlooper,.4,03/17/19,2154.0,,
Andrew Yang,.8,03/17/19,18639.0,,
Pete Buttigieg,.5,03/17/19,47530.0,,
Kirsten Gillibrand,.5,03/17/19,21054.0,,
Tulsi Gabbard,.3,03/17/19,9670.0,,
Julian Castro,.2,03/17/19,2464.0,,
Jay Inslee,.2,03/17/19,1677.0,,
Joe Biden,28.0,03/17/19,27411.0,,
Kamala Harris,12.0,03/17/19,10472.0,,
Beto O'Rourke,11.0,03/17/19,129333.0,,
Elizabeth Warren,6.0,03/17/19,5438.0,,
Cory Booker,3.0,03/17/19,8986.0,,
Amy Klobuchar,3.0,03/17/19,11578.0,,
Julian Castro,1.0,03/17/19,2464.0,,
Kirsten Gillibrand,1.0,03/17/19,21054.0,,
Jay Inslee,1.0,03/17/19,1677.0,,
Pete Buttigieg,1.0,03/17/19,47530.0,,
John Hickenlooper,1.0,03/17/19,2154.0,,
Tulsi Gabbard,.0,03/17/19,9670.0,,
John Delaney,.0,03/17/19,45.0,,
Steve Bullock,.0,03/17/19,10.0,,
Joe Biden,28.0,03/17/19,27411.0,,
Kamala Harris,11.0,03/17/19,10472.0,,
Beto O'Rourke,12.0,03/17/19,129333.0,,
Elizabeth Warren,7.0,03/17/19,5438.0,,
Cory Booker,3.0,03/17/19,8986.0,,
Amy Klobuchar,3.0,03/17/19,11578.0,,
Julian Castro,.0,03/17/19,2464.0,,
Kirsten Gillibrand,1.0,03/17/19,21054.0,,
Jay Inslee,1.0,03/17/19,1677.0,,
Pete Buttigieg,1.0,03/17/19,47530.0,,
John Hickenlooper,.0,03/17/19,2154.0,,
Tulsi Gabbard,1.0,03/17/19,9670.0,,
John Delaney,.0,03/17/19,45.0,,
Steve Bullock,.0,03/17/19,10.0,,
Joe Biden,35.0,03/17/19,27411.0,,
Kamala Harris,8.0,03/17/19,10472.0,,
Beto O'Rourke,8.0,03/17/19,129333.0,,
Elizabeth Warren,7.0,03/17/19,5438.0,,
Cory Booker,4.0,03/17/19,8986.0,,
Amy Klobuchar,2.0,03/17/19,11578.0,,
Pete Buttigieg,1.0,03/17/19,47530.0,,
Julian Castro,1.0,03/17/19,2464.0,,
Tulsi Gabbard,1.0,03/17/19,9670.0,,
Kirsten Gillibrand,1.0,03/17/19,21054.0,,
John Hickenlooper,1.0,03/17/19,2154.0,,
Jay Inslee,1.0,03/17/19,1677.0,,
John Delaney,1.0,03/17/19,45.0,,
Steve Bullock,.0,03/17/19,10.0,,
Joe Biden,29.0,03/15/19,12190.0,,
Cory Booker,4.0,03/15/19,41804.0,,
Kamala Harris,5.0,03/15/19,11694.0,,
Amy Klobuchar,6.0,03/15/19,4148.0,,
Beto O'Rourke,7.0,03/15/19,280338.0,,
Elizabeth Warren,8.0,03/15/19,6195.0,,
Joe Biden,27.0,03/10/19,16428.0,,
Cory Booker,4.0,03/10/19,8416.0,,
Pete Buttigieg,.0,03/10/19,6666.0,,
Julian Castro,1.0,03/10/19,4002.0,,
John Delaney,2.0,03/10/19,118.0,,
Tulsi Gabbard,.0,03/10/19,10154.0,,
Kirsten Gillibrand,1.0,03/10/19,2068.0,,
Kamala Harris,8.0,03/10/19,10469.0,,
John Hickenlooper,1.0,03/10/19,6244.0,,
Jay Inslee,1.0,03/10/19,2765.0,,
Amy Klobuchar,2.0,03/10/19,3472.0,,
Beto O'Rourke,6.0,03/10/19,13996.0,,
Elizabeth Warren,4.0,03/10/19,8770.0,,
Marianne Williamson,.0,03/10/19,1880.0,,
Andrew Yang,1.0,03/10/19,18963.0,,
Kamala Harris,17.0,03/10/19,10469.0,,
Beto O'Rourke,14.0,03/10/19,13996.0,,
Elizabeth Warren,13.0,03/10/19,8770.0,,
Cory Booker,5.0,03/10/19,8416.0,,
Amy Klobuchar,3.0,03/10/19,3472.0,,
Jay Inslee,2.0,03/10/19,2765.0,,
John Hickenlooper,1.0,03/10/19,6244.0,,
Kirsten Gillibrand,1.0,03/10/19,2068.0,,
Julian Castro,2.0,03/10/19,4002.0,,
Andrew Yang,2.0,03/10/19,18963.0,,
Marianne Williamson,.0,03/10/19,1880.0,,
Pete Buttigieg,1.0,03/10/19,6666.0,,
John Delaney,.0,03/10/19,118.0,,
Tulsi Gabbard,1.0,03/10/19,10154.0,,
Joe Biden,36.0,03/10/19,16428.0,,
Kamala Harris,9.0,03/10/19,10469.0,,
Elizabeth Warren,9.0,03/10/19,8770.0,,
Beto O'Rourke,7.0,03/10/19,13996.0,,
Cory Booker,3.0,03/10/19,8416.0,,
Amy Klobuchar,2.0,03/10/19,3472.0,,
Jay Inslee,2.0,03/10/19,2765.0,,
Pete Buttigieg,2.0,03/10/19,6666.0,,
Tulsi Gabbard,1.0,03/10/19,10154.0,,
Andrew Yang,1.0,03/10/19,18963.0,,
Julian Castro,1.0,03/10/19,4002.0,,
John Hickenlooper,1.0,03/10/19,6244.0,,
Michael Bennet,1.0,03/10/19,686.0,,
Kirsten Gillibrand,1.0,03/10/19,2068.0,,
Steve Bullock,.0,03/10/19,12.0,,
Marianne Williamson,.0,03/10/19,1880.0,,
Bill de Blasio,.0,03/10/19,2294.0,,
Seth Moulton,.0,03/10/19,318.0,,
John Delaney,.0,03/10/19,118.0,,
Joe Biden,39.6,03/10/19,16428.0,,
Elizabeth Warren,11.3,03/10/19,8770.0,,
Kamala Harris,11.8,03/10/19,10469.0,,
Cory Booker,2.9,03/10/19,8416.0,,
Amy Klobuchar,4.8,03/10/19,3472.0,,
John Hickenlooper,.6,03/10/19,6244.0,,
Beto O'Rourke,2.2,03/10/19,13996.0,,
Tulsi Gabbard,.2,03/10/19,10154.0,,
Kirsten Gillibrand,.7,03/10/19,2068.0,,
Jay Inslee,.0,03/10/19,2765.0,,
Pete Buttigieg,.0,03/10/19,6666.0,,
Julian Castro,.0,03/10/19,4002.0,,
Joe Biden,31.0,03/10/19,16428.0,,
Kamala Harris,10.0,03/10/19,10469.0,,
Elizabeth Warren,7.0,03/10/19,8770.0,,
Beto O'Rourke,7.0,03/10/19,13996.0,,
Cory Booker,4.0,03/10/19,8416.0,,
Amy Klobuchar,3.0,03/10/19,3472.0,,
Steve Bullock,1.0,03/10/19,12.0,,
Pete Buttigieg,1.0,03/10/19,6666.0,,
Julian Castro,1.0,03/10/19,4002.0,,
Tulsi Gabbard,1.0,03/10/19,10154.0,,
Kirsten Gillibrand,1.0,03/10/19,2068.0,,
John Hickenlooper,1.0,03/10/19,6244.0,,
Jay Inslee,1.0,03/10/19,2765.0,,
John Delaney,1.0,03/10/19,118.0,,
Michael Bennet,1.0,03/06/19,714.0,,
Joe Biden,27.0,03/06/19,8417.0,,
Cory Booker,3.0,03/06/19,3389.0,,
Steve Bullock,1.0,03/06/19,4.0,,
Pete Buttigieg,1.0,03/06/19,6363.0,,
Julian Castro,1.0,03/06/19,2009.0,,
Bill de Blasio,.0,03/06/19,2234.0,,
John Delaney,1.0,03/06/19,22.0,,
Tulsi Gabbard,.0,03/06/19,7621.0,,
Kirsten Gillibrand,.0,03/06/19,2391.0,,
Kamala Harris,7.0,03/06/19,10708.0,,
John Hickenlooper,.0,03/06/19,8206.0,,
Jay Inslee,1.0,03/06/19,5235.0,,
Amy Klobuchar,3.0,03/06/19,3209.0,,
Beto O'Rourke,5.0,03/06/19,6837.0,,
Elizabeth Warren,9.0,03/06/19,3552.0,,
Marianne Williamson,.0,03/06/19,2070.0,,
Andrew Yang,.0,03/06/19,3984.0,,
Joe Biden,26.0,03/04/19,8447.0,,
Kamala Harris,9.0,03/04/19,13941.0,,
Elizabeth Warren,4.0,03/04/19,4985.0,,
Beto O'Rourke,1.0,03/04/19,11153.0,,
Amy Klobuchar,1.0,03/04/19,4591.0,,
Cory Booker,1.0,03/04/19,5733.0,,
Pete Buttigieg,.0,03/04/19,8509.0,,
Julian Castro,.0,03/04/19,2441.0,,
John Delaney,.0,03/04/19,41.0,,
Kirsten Gillibrand,.0,03/04/19,5380.0,,
Tulsi Gabbard,.0,03/04/19,7670.0,,
John Hickenlooper,.0,03/04/19,36294.0,,
Jay Inslee,.0,03/04/19,7761.0,,
Andrew Yang,.0,03/04/19,357.0,,
Joe Biden,11.0,03/04/19,8447.0,,
Kamala Harris,4.0,03/04/19,13941.0,,
Cory Booker,1.0,03/04/19,5733.0,,
Beto O'Rourke,1.0,03/04/19,11153.0,,
Elizabeth Warren,1.0,03/04/19,4985.0,,
Joe Biden,28.0,03/04/19,8447.0,,
Kamala Harris,10.0,03/04/19,13941.0,,
Elizabeth Warren,8.0,03/04/19,4985.0,,
Beto O'Rourke,6.0,03/04/19,11153.0,,
Cory Booker,5.0,03/04/19,5733.0,,
Amy Klobuchar,3.0,03/04/19,4591.0,,
Julian Castro,1.0,03/04/19,2441.0,,
Bill de Blasio,1.0,03/04/19,3151.0,,
John Hickenlooper,1.0,03/04/19,36294.0,,
Andrew Yang,1.0,03/04/19,357.0,,
Michael Bennet,.0,03/04/19,1048.0,,
Pete Buttigieg,.0,03/04/19,8509.0,,
Tulsi Gabbard,.0,03/04/19,7670.0,,
Kirsten Gillibrand,.0,03/04/19,5380.0,,
Jay Inslee,.0,03/04/19,7761.0,,
Marianne Williamson,.0,03/04/19,2402.0,,
Steve Bullock,.0,03/04/19,16.0,,
John Delaney,.0,03/04/19,41.0,,
Kamala Harris,15.0,03/04/19,13941.0,,
Elizabeth Warren,10.0,03/04/19,4985.0,,
Beto O'Rourke,7.0,03/04/19,11153.0,,
Cory Booker,6.0,03/04/19,5733.0,,
Amy Klobuchar,3.0,03/04/19,4591.0,,
Julian Castro,1.0,03/04/19,2441.0,,
Bill de Blasio,1.0,03/04/19,3151.0,,
Kirsten Gillibrand,1.0,03/04/19,5380.0,,
John Hickenlooper,1.0,03/04/19,36294.0,,
Andrew Yang,1.0,03/04/19,357.0,,
Michael Bennet,.0,03/04/19,1048.0,,
Pete Buttigieg,.0,03/04/19,8509.0,,
Tulsi Gabbard,.0,03/04/19,7670.0,,
Jay Inslee,.0,03/04/19,7761.0,,
Marianne Williamson,.0,03/04/19,2402.0,,
Steve Bullock,.0,03/04/19,16.0,,
John Delaney,.0,03/04/19,41.0,,
Joe Biden,31.0,03/03/19,10398.0,,
Kamala Harris,11.0,03/03/19,13573.0,,
Elizabeth Warren,7.0,03/03/19,11130.0,,
Beto O'Rourke,6.0,03/03/19,11362.0,,
Cory Booker,4.0,03/03/19,6641.0,,
Amy Klobuchar,3.0,03/03/19,5008.0,,
Steve Bullock,1.0,03/03/19,10.0,,
Pete Buttigieg,1.0,03/03/19,8005.0,,
Julian Castro,1.0,03/03/19,1908.0,,
Tulsi Gabbard,1.0,03/03/19,7801.0,,
Kirsten Gillibrand,1.0,03/03/19,2616.0,,
John Hickenlooper,1.0,03/03/19,1950.0,,
Jay Inslee,.0,03/03/19,6589.0,,
John Delaney,.0,03/03/19,31.0,,
Joe Biden,28.0,03/03/19,10398.0,,
Kamala Harris,9.0,03/03/19,13573.0,,
Beto O'Rourke,7.0,03/03/19,11362.0,,
Elizabeth Warren,5.0,03/03/19,11130.0,,
Cory Booker,3.0,03/03/19,6641.0,,
Amy Klobuchar,2.0,03/03/19,5008.0,,
Julian Castro,1.0,03/03/19,1908.0,,
Tulsi Gabbard,1.0,03/03/19,7801.0,,
Pete Buttigieg,.0,03/03/19,8005.0,,
John Delaney,.0,03/03/19,31.0,,
Kirsten Gillibrand,.0,03/03/19,2616.0,,
Joe Biden,37.0,03/02/19,9805.0,,
Kamala Harris,9.0,03/02/19,11260.0,,
Elizabeth Warren,5.2,03/02/19,4174.0,,
Cory Booker,5.9,03/02/19,4253.0,,
Amy Klobuchar,.9,03/02/19,3422.0,,
Beto O'Rourke,5.0,03/02/19,11013.0,,
Pete Buttigieg,.4,03/02/19,8287.0,,
Tulsi Gabbard,1.5,03/02/19,9800.0,,
Julian Castro,.2,03/02/19,2001.0,,
Kirsten Gillibrand,3.3,03/02/19,2513.0,,
John Delaney,.0,03/02/19,19.0,,
Joe Biden,22.0,02/26/19,9885.0,,
Kamala Harris,10.0,02/26/19,19217.0,,
Elizabeth Warren,7.0,02/26/19,6251.0,,
Beto O'Rourke,5.0,02/26/19,5217.0,,
Amy Klobuchar,4.0,02/26/19,5277.0,,
Cory Booker,3.0,02/26/19,4795.0,,
Pete Buttigieg,1.0,02/26/19,4975.0,,
Tulsi Gabbard,1.0,02/26/19,7504.0,,
Kirsten Gillibrand,1.0,02/26/19,3939.0,,
John Delaney,.0,02/26/19,20.0,,
John Hickenlooper,.0,02/26/19,757.0,,
Joe Biden,8.0,02/26/19,9885.0,,
Kamala Harris,6.0,02/26/19,19217.0,,
Amy Klobuchar,3.0,02/26/19,5277.0,,
Elizabeth Warren,2.0,02/26/19,6251.0,,
Cory Booker,2.0,02/26/19,4795.0,,
Pete Buttigieg,1.0,02/26/19,4975.0,,
Beto O'Rourke,1.0,02/26/19,5217.0,,
Tulsi Gabbard,1.0,02/26/19,7504.0,,
Andrew Yang,1.0,02/26/19,238.0,,
John Delaney,.0,02/26/19,20.0,,
Marianne Williamson,.0,02/26/19,5226.0,,
Joe Biden,29.0,02/24/19,9340.0,,
Kamala Harris,10.0,02/24/19,35444.0,,
Elizabeth Warren,7.0,02/24/19,5576.0,,
Beto O'Rourke,7.0,02/24/19,8741.0,,
Cory Booker,4.0,02/24/19,5946.0,,
Amy Klobuchar,3.0,02/24/19,11433.0,,
Steve Bullock,1.0,02/24/19,6.0,,
Pete Buttigieg,1.0,02/24/19,6400.0,,
Julian Castro,1.0,02/24/19,2143.0,,
John Delaney,1.0,02/24/19,29.0,,
Tulsi Gabbard,1.0,02/24/19,8495.0,,
Kirsten Gillibrand,1.0,02/24/19,2978.0,,
John Hickenlooper,1.0,02/24/19,1517.0,,
Jay Inslee,.0,02/24/19,1237.0,,
Joe Biden,39.0,02/23/19,8844.0,,
Kamala Harris,8.0,02/23/19,39539.0,,
Elizabeth Warren,5.0,02/23/19,6378.0,,
Cory Booker,4.0,02/23/19,5811.0,,
Beto O'Rourke,3.0,02/23/19,7036.0,,
Amy Klobuchar,2.0,02/23/19,28846.0,,
Tulsi Gabbard,1.0,02/23/19,10047.0,,
John Delaney,1.0,02/23/19,26.0,,
Kirsten Gillibrand,.0,02/23/19,3243.0,,
Pete Buttigieg,.0,02/23/19,7018.0,,
Julian Castro,.0,02/23/19,3151.0,,
Cory Booker,4.9,02/22/19,7601.0,,
Kamala Harris,11.5,02/22/19,45193.0,,
Elizabeth Warren,8.7,02/22/19,7357.0,,
Joe Biden,25.0,02/22/19,12903.0,,
Amy Klobuchar,7.6,02/22/19,19998.0,,
Beto O'Rourke,5.1,02/22/19,9383.0,,
Kirsten Gillibrand,1.4,02/22/19,4033.0,,
Julian Castro,.1,02/22/19,2828.0,,
John Delaney,.9,02/22/19,19.0,,
Tulsi Gabbard,.3,02/22/19,11856.0,,
Pete Buttigieg,.7,02/22/19,8124.0,,
Joe Biden,30.0,02/20/19,19569.0,,
Kamala Harris,10.0,02/20/19,41581.0,,
Cory Booker,5.0,02/20/19,15040.0,,
Elizabeth Warren,4.0,02/20/19,15793.0,,
Beto O'Rourke,4.0,02/20/19,15162.0,,
Kirsten Gillibrand,.0,02/20/19,6821.0,,
Tulsi Gabbard,.0,02/20/19,32191.0,,
Julian Castro,.0,02/20/19,4144.0,,
Joe Biden,37.0,02/20/19,19569.0,,
Kamala Harris,10.0,02/20/19,41581.0,,
Beto O'Rourke,6.0,02/20/19,15162.0,,
Elizabeth Warren,4.0,02/20/19,15793.0,,
Cory Booker,2.0,02/20/19,15040.0,,
Julian Castro,2.0,02/20/19,4144.0,,
Kirsten Gillibrand,1.0,02/20/19,6821.0,,
Tulsi Gabbard,1.0,02/20/19,32191.0,,
Joe Biden,25.0,02/18/19,10587.0,,
Kamala Harris,12.0,02/18/19,28258.0,,
Beto O'Rourke,6.0,02/18/19,11344.0,,
Elizabeth Warren,5.0,02/18/19,6133.0,,
Cory Booker,4.0,02/18/19,9843.0,,
Amy Klobuchar,2.0,02/18/19,16107.0,,
Joe Biden,36.0,02/18/19,10587.0,,
Kamala Harris,13.0,02/18/19,28258.0,,
Cory Booker,10.0,02/18/19,9843.0,,
Elizabeth Warren,9.0,02/18/19,6133.0,,
Beto O'Rourke,8.0,02/18/19,11344.0,,
Amy Klobuchar,1.0,02/18/19,16107.0,,
John Hickenlooper,1.0,02/18/19,797.0,,
Kirsten Gillibrand,1.0,02/18/19,3463.0,,
Andrew Yang,1.0,02/18/19,184.0,,
Julian Castro,1.0,02/18/19,2284.0,,
Tulsi Gabbard,1.0,02/18/19,12086.0,,
John Delaney,.0,02/18/19,31.0,,
Michael Bennet,.0,02/18/19,978.0,,
Marianne Williamson,.0,02/18/19,2269.0,,
Bill de Blasio,.0,02/18/19,3585.0,,
Kamala Harris,35.0,02/18/19,28258.0,,
Cory Booker,28.0,02/18/19,9843.0,,
Elizabeth Warren,20.0,02/18/19,6133.0,,
Amy Klobuchar,5.0,02/18/19,16107.0,,
Julian Castro,4.0,02/18/19,2284.0,,
John Delaney,3.0,02/18/19,31.0,,
Marianne Williamson,2.0,02/18/19,2269.0,,
Tulsi Gabbard,2.0,02/18/19,12086.0,,
Andrew Yang,1.0,02/18/19,184.0,,
Kirsten Gillibrand,1.0,02/18/19,3463.0,,
Pete Buttigieg,1.0,02/18/19,7641.0,,
Joe Biden,30.0,02/17/19,11138.0,,
Kamala Harris,11.0,02/17/19,28080.0,,
Elizabeth Warren,8.0,02/17/19,6599.0,,
Beto O'Rourke,7.0,02/17/19,16986.0,,
Cory Booker,5.0,02/17/19,8704.0,,
Amy Klobuchar,4.0,02/17/19,12648.0,,
Steve Bullock,1.0,02/17/19,12.0,,
Julian Castro,1.0,02/17/19,1957.0,,
Tulsi Gabbard,1.0,02/17/19,12633.0,,
Kirsten Gillibrand,1.0,02/17/19,4069.0,,
John Hickenlooper,1.0,02/17/19,906.0,,
Pete Buttigieg,.0,02/17/19,8276.0,,
John Delaney,.0,02/17/19,22.0,,
Jay Inslee,.0,02/17/19,756.0,,
Cory Booker,8.5,02/16/19,6659.0,,
Kamala Harris,14.9,02/16/19,24828.0,,
Elizabeth Warren,9.2,02/16/19,6065.0,,
Joe Biden,27.4,02/16/19,12321.0,,
Amy Klobuchar,4.6,02/16/19,11337.0,,
Beto O'Rourke,3.9,02/16/19,18296.0,,
Kirsten Gillibrand,1.2,02/16/19,3640.0,,
Julian Castro,.9,02/16/19,1845.0,,
John Delaney,.1,02/16/19,25.0,,
Tulsi Gabbard,1.8,02/16/19,10771.0,,
Pete Buttigieg,.0,02/16/19,16688.0,,
Elizabeth Warren,9.0,02/15/19,6482.0,,
Cory Booker,3.0,02/15/19,6570.0,,
Kamala Harris,14.0,02/15/19,22202.0,,
Amy Klobuchar,1.0,02/15/19,9754.0,,
Kirsten Gillibrand,3.0,02/15/19,3092.0,,
Joe Biden,28.0,02/15/19,9945.0,,
Beto O'Rourke,6.0,02/15/19,20461.0,,
Julian Castro,1.0,02/15/19,2194.0,,
Joe Biden,12.0,02/11/19,10922.0,,
Kamala Harris,11.0,02/11/19,69362.0,,
Beto O'Rourke,7.0,02/11/19,25669.0,,
Elizabeth Warren,3.0,02/11/19,33716.0,,
Kirsten Gillibrand,3.0,02/11/19,6719.0,,
Amy Klobuchar,1.0,02/11/19,133057.0,,
Cory Booker,.0,02/11/19,13775.0,,
Julian Castro,.0,02/11/19,3723.0,,
Joe Biden,26.0,02/11/19,10922.0,,
Kamala Harris,26.0,02/11/19,69362.0,,
Beto O'Rourke,8.0,02/11/19,25669.0,,
Elizabeth Warren,7.0,02/11/19,33716.0,,
Cory Booker,3.0,02/11/19,13775.0,,
Julian Castro,2.0,02/11/19,3723.0,,
Tulsi Gabbard,1.0,02/11/19,17447.0,,
Kirsten Gillibrand,1.0,02/11/19,6719.0,,
Pete Buttigieg,1.0,02/11/19,7984.0,,
Amy Klobuchar,1.0,02/11/19,133057.0,,
John Delaney,.0,02/11/19,46.0,,
Jay Inslee,.0,02/11/19,948.0,,
Steve Bullock,.0,02/11/19,13.0,,
John Hickenlooper,.0,02/11/19,1001.0,,
Andrew Yang,.0,02/11/19,76.0,,
Marianne Williamson,.0,02/11/19,2914.0,,
Kamala Harris,53.0,02/11/19,69362.0,,
Elizabeth Warren,23.0,02/11/19,33716.0,,
Cory Booker,7.0,02/11/19,13775.0,,
Julian Castro,6.0,02/11/19,3723.0,,
Tulsi Gabbard,4.0,02/11/19,17447.0,,
Pete Buttigieg,2.0,02/11/19,7984.0,,
John Delaney,2.0,02/11/19,46.0,,
Kirsten Gillibrand,1.0,02/11/19,6719.0,,
Andrew Yang,1.0,02/11/19,76.0,,
Marianne Williamson,1.0,02/11/19,2914.0,,
Joe Biden,25.0,02/10/19,8967.0,,
Kamala Harris,8.0,02/10/19,31588.0,,
Beto O'Rourke,6.0,02/10/19,19293.0,,
Elizabeth Warren,5.0,02/10/19,79230.0,,
Cory Booker,3.0,02/10/19,15819.0,,
Amy Klobuchar,1.0,02/10/19,129987.0,,
Julian Castro,1.0,02/10/19,8583.0,,
Kirsten Gillibrand,1.0,02/10/19,7244.0,,
John Hickenlooper,1.0,02/10/19,878.0,,
Tulsi Gabbard,.4,02/10/19,16476.0,,
John Delaney,.2,02/10/19,28.0,,
Bill de Blasio,.2,02/10/19,1569.0,,
Jay Inslee,.2,02/10/19,1108.0,,
Pete Buttigieg,.1,02/10/19,10791.0,,
Andrew Yang,.1,02/10/19,50.0,,
Joe Biden,29.0,02/10/19,8967.0,,
Kamala Harris,13.0,02/10/19,31588.0,,
Elizabeth Warren,8.0,02/10/19,79230.0,,
Beto O'Rourke,7.0,02/10/19,19293.0,,
Cory Booker,5.0,02/10/19,15819.0,,
Amy Klobuchar,3.0,02/10/19,129987.0,,
Julian Castro,1.0,02/10/19,8583.0,,
Kirsten Gillibrand,1.0,02/10/19,7244.0,,
Tulsi Gabbard,1.0,02/10/19,16476.0,,
Steve Bullock,1.0,02/10/19,10.0,,
John Hickenlooper,1.0,02/10/19,878.0,,
Jay Inslee,.0,02/10/19,1108.0,,
Pete Buttigieg,.0,02/10/19,10791.0,,
John Delaney,.0,02/10/19,28.0,,
Amy Klobuchar,2.0,02/03/19,3164.0,,
Beto O'Rourke,6.0,02/03/19,7917.0,,
Cory Booker,4.0,02/03/19,37929.0,,
Elizabeth Warren,9.0,02/03/19,7008.0,,
Jay Inslee,.0,02/03/19,750.0,,
Joe Biden,30.0,02/03/19,6118.0,,
John Delaney,.0,02/03/19,28.0,,
John Hickenlooper,1.0,02/03/19,992.0,,
Julian Castro,2.0,02/03/19,2873.0,,
Kamala Harris,14.0,02/03/19,52476.0,,
Kirsten Gillibrand,1.0,02/03/19,4333.0,,
Pete Buttigieg,.0,02/03/19,10259.0,,
Steve Bullock,1.0,02/03/19,14.0,,
Tulsi Gabbard,1.0,02/03/19,42335.0,,
Joe Biden,29.0,02/02/19,6414.0,,
Elizabeth Warren,6.0,02/02/19,10369.0,,
Beto O'Rourke,5.0,02/02/19,7008.0,,
Cory Booker,5.0,02/02/19,110141.0,,
Kamala Harris,14.0,02/02/19,66490.0,,
Amy Klobuchar,2.0,02/02/19,3836.0,,
Kirsten Gillibrand,.0,02/02/19,6676.0,,
John Delaney,.0,02/02/19,28.0,,
Julian Castro,.0,02/02/19,4920.0,,
Jay Inslee,.0,02/02/19,861.0,,
Steve Bullock,.0,02/02/19,12.0,,
John Hickenlooper,1.0,02/02/19,1136.0,,
Tulsi Gabbard,1.0,02/02/19,18255.0,,
Pete Buttigieg,.0,02/02/19,6537.0,,
Kamala Harris,16.6,02/02/19,66490.0,,
Kirsten Gillibrand,.6,02/02/19,6676.0,,
Beto O'Rourke,3.5,02/02/19,7008.0,,
Elizabeth Warren,10.5,02/02/19,10369.0,,
Cory Booker,3.5,02/02/19,110141.0,,
Amy Klobuchar,4.6,02/02/19,3836.0,,
Joe Biden,25.4,02/02/19,6414.0,,
Kamala Harris,12.8,02/02/19,66490.0,,
Kirsten Gillibrand,.3,02/02/19,6676.0,,
Beto O'Rourke,2.4,02/02/19,7008.0,,
Elizabeth Warren,8.7,02/02/19,10369.0,,
Cory Booker,3.8,02/02/19,110141.0,,
Amy Klobuchar,2.1,02/02/19,3836.0,,
Joe Biden,21.9,02/02/19,6414.0,,
Kamala Harris,11.9,02/02/19,66490.0,,
Kirsten Gillibrand,.4,02/02/19,6676.0,,
Beto O'Rourke,1.9,02/02/19,7008.0,,
Elizabeth Warren,4.2,02/02/19,10369.0,,
Cory Booker,4.6,02/02/19,110141.0,,
Amy Klobuchar,1.3,02/02/19,3836.0,,
Joe Biden,36.4,02/02/19,6414.0,,
Elizabeth Warren,10.6,02/02/19,10369.0,,
Kamala Harris,17.5,02/02/19,66490.0,,
Joe Biden,29.2,02/02/19,6414.0,,
Beto O'Rourke,6.1,02/02/19,7008.0,,
Kirsten Gillibrand,.8,02/02/19,6676.0,,
Julian Castro,1.5,02/02/19,4920.0,,
Amy Klobuchar,3.0,02/02/19,3836.0,,
John Delaney,.9,02/02/19,28.0,,
Cory Booker,3.6,02/02/19,110141.0,,
Andrew Yang,.0,02/02/19,75.0,,
Pete Buttigieg,.0,02/02/19,6537.0,,
Tulsi Gabbard,.0,02/02/19,18255.0,,
Joe Biden,29.0,01/27/19,6980.0,,
